Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3CNv=0	Methyl Cyanide	165.54029800, 165.54029800	9(3)-8(3),F=9-8	-2.84090		66.7814	96.0842	JPL
CH3CNv=0	Methyl Cyanide	165.54037720, 165.54037720	9(3)-8(3)	-2.35830		66.7815	96.0843	JPL
CH3CNv=0	Methyl Cyanide	165.54041410, 165.54041410	9(3)-8(3),F=8-7	-2.88980		66.7815	96.0843	JPL
CH3CNv=0	Methyl Cyanide	165.54041800, 165.54041800	9(3)-8(3),F=10-9	-2.79200		66.7815	96.0843	JPL
CH3CNv=0	Methyl Cyanide	165.54145690, 165.54145690	9(3)-8(3),F=8-8	-4.74390		66.7814	96.0842	JPL
CH3CNv=0	Methyl Cyanide	165.55502090, 165.55502090	9(2)-8(2),F=9-9	-4.96400		41.9559	60.3656	JPL
CH3CNv=0	Methyl Cyanide	165.55628670, 165.55628670	9(2)-8(2),F=9-8	-3.06090		41.9558	60.3654	JPL
CH3CNv=0	Methyl Cyanide	165.55632190, 165.55632190	9(2)-8(2)	-2.57840		41.9559	60.3656	JPL
CH3CNv=0	Methyl Cyanide	165.55633040, 165.55633040	9(2)-8(2),F=8-7	-3.10990		41.9559	60.3656	JPL
CH3CNv=0	Methyl Cyanide	165.55634540, 165.55634540	9(2)-8(2),F=10-9	-3.01210		41.9559	60.3656	JPL
CH3CNv=0	Methyl Cyanide	165.55772440, 165.55772440	9(2)-8(2),F=8-8	-4.96400		41.9558	60.3654	JPL
CH3CNv=0	Methyl Cyanide	165.56442880, 165.56442880	9(1)-8(1),F=9-9	-4.91640		27.0582	38.9310	JPL
CH3CNv=0	Methyl Cyanide	165.56588250, 165.56588250	9(1)-8(1),F=9-8	-3.01330		27.0582	38.9310	JPL
CH3CNv=0	Methyl Cyanide	165.56588280, 165.56588280	9(1)-8(1),F=8-7	-3.06220		27.0583	38.9311	JPL
CH3CNv=0	Methyl Cyanide	165.56589130, 165.56589130	9(1)-8(1)	-2.53070		27.0582	38.9310	JPL
CH3CNv=0	Methyl Cyanide	165.56590450, 165.56590450	9(1)-8(1),F=10-9	-2.96440		27.0582	38.9310	JPL
CH3CNv=0	Methyl Cyanide	165.56748760, 165.56748760	9(1)-8(1),F=8-8	-4.91630		27.0582	38.9310	JPL
CH3CNv=0	Methyl Cyanide	165.56756520, 165.56756520	9(0)-8(0),F=9-9	-4.90060		22.0920	31.7857	JPL
CH3CNv=0	Methyl Cyanide	165.56906740, 165.56906740	9(0)-8(0),F=8-7	-3.04640		22.0920	31.7857	JPL
CH3CNv=0	Methyl Cyanide	165.56908160, 165.56908160	9(0)-8(0)	-2.99750		22.0919	31.7855	JPL
CH3CNv=0	Methyl Cyanide	165.56908160, 165.56908160	9(0)-8(0)	-2.51500		22.0920	31.7857	JPL
CH3CNv=0	Methyl Cyanide	165.56909130, 165.56909130	9(0)-8(0),F=10-9	-2.94860		22.0920	31.7857	JPL
CH3CNv=0	Methyl Cyanide	165.57074240, 165.57074240	9(0)-8(0),F=8-8	-4.90060		22.0919	31.7855	JPL
CH3CNv=0	Methyl Cyanide	183.73601630, 183.73601630	10(8)-9(8),F=10-9	-3.97730		345.0686	496.4800	JPL
CH3CNv=0	Methyl Cyanide	183.73642600, 183.73642600	10(8)-9(8)	-3.49580		345.0686	496.4800	JPL
CH3CNv=0	Methyl Cyanide	183.73659910, 183.73659910	10(8)-9(8),F=11-10	-3.93340		345.0685	496.4798	JPL
CH3CNv=0	Methyl Cyanide	183.73667150, 183.73667150	10(8)-9(8),F=9-8	-4.02130		345.0685	496.4798	JPL
CH3CNv=0	Methyl Cyanide	183.78849630, 183.78849630	10(7)-9(7),F=9-9	-5.66660		270.7345	389.5291	JPL
CH3CNv=0	Methyl Cyanide	183.78906930, 183.78906930	10(7)-9(7),F=10-9	-3.67100		270.7345	389.5291	JPL
CH3CNv=0	Methyl Cyanide	183.78938300, 183.78938300	10(7)-9(7)	-3.18950		270.7344	389.5289	JPL
CH3CNv=0	Methyl Cyanide	183.78951750, 183.78951750	10(7)-9(7),F=11-10	-3.62710		270.7344	389.5289	JPL
CH3CNv=0	Methyl Cyanide	183.78956830, 183.78956830	10(7)-9(7),F=9-8	-3.71490		270.7344	389.5289	JPL
CH3CNv=0	Methyl Cyanide	183.79001350, 183.79001350	10(7)-9(7),F=10-10	-5.66660		270.7344	389.5289	JPL
CH3CNv=0	Methyl Cyanide	183.83509220, 183.83509220	10(6)-9(6),F=10-9	-3.13690		206.2774	296.7891	JPL
CH3CNv=0	Methyl Cyanide	183.83510870, 183.83510870	10(6)-9(6),F=9-9	-5.13250		206.2774	296.7891	JPL
CH3CNv=0	Methyl Cyanide	183.83532270, 183.83532270	10(6)-9(6)	-2.65540		206.2773	296.7890	JPL
CH3CNv=0	Methyl Cyanide	183.83538100, 183.83538100	10(6)-9(6),F=10-10	-5.13250		206.2773	296.7890	JPL
CH3CNv=0	Methyl Cyanide	183.83542370, 183.83542370	10(6)-9(6),F=11-10	-3.09300		206.2773	296.7890	JPL
CH3CNv=0	Methyl Cyanide	183.83545570, 183.83545570	10(6)-9(6),F=9-8	-3.18080		206.2773	296.7890	JPL
CH3CNv=0	Methyl Cyanide	183.87380060, 183.87380060	10(5)-9(5),F=10-10	-5.25080		151.7119	218.2810	JPL
CH3CNv=0	Methyl Cyanide	183.87406640, 183.87406640	10(5)-9(5),F=10-9	-3.25520		151.7119	218.2810	JPL
CH3CNv=0	Methyl Cyanide	183.87422640, 183.87422640	10(5)-9(5)	-2.77370		151.7119	218.2810	JPL
CH3CNv=0	Methyl Cyanide	183.87429910, 183.87429910	10(5)-9(5),F=11-10	-3.21130		151.7119	218.2810	JPL
CH3CNv=0	Methyl Cyanide	183.87431520, 183.87431520	10(5)-9(5),F=9-8	-3.29910		151.7119	218.2810	JPL
CH3CNv=0	Methyl Cyanide	183.87458180, 183.87458180	10(5)-9(5),F=9-9	-5.25080		151.7119	218.2810	JPL
CH3CNv=0	Methyl Cyanide	183.90525650, 183.90525650	10(4)-9(4),F=10-10	-5.10840		107.0505	154.0228	JPL
CH3CNv=0	Methyl Cyanide	183.90597600, 183.90597600	10(4)-9(4),F=10-9	-3.11280		107.0505	154.0228	JPL
CH3CNv=0	Methyl Cyanide	183.90607840, 183.90607840	10(4)-9(4)	-2.63130		107.0505	154.0228	JPL
CH3CNv=0	Methyl Cyanide	183.90612790, 183.90612790	10(4)-9(4),F=11-10	-3.06890		107.0505	154.0228	JPL
CH3CNv=0	Methyl Cyanide	183.90613110, 183.90613110	10(4)-9(4),F=9-8	-3.15670		107.0505	154.0228	JPL
CH3CNv=0	Methyl Cyanide	183.90689950, 183.90689950	10(4)-9(4),F=9-9	-5.10840		107.0505	154.0228	JPL
CH3CNv=0	Methyl Cyanide	183.92973560, 183.92973560	10(3)-9(3),F=10-10	-4.70020		72.3033	104.0290	JPL
